Date;Temp;Humid
2014-10-29 12:45:21; 24; 49
2014-10-29 12:45:52; 24; 49
2014-10-29 12:46:25; 24; 49
2014-10-29 12:46:55; 24; 48
2014-10-29 12:47:31; 24; 48
2014-10-29 12:48:04; 24; 49
2014-10-29 12:48:35; 24; 48
2014-10-29 12:49:05; 24; 49
2014-10-29 12:49:36; 24; 49
2014-10-29 12:50:06; 24; 49
2014-10-29 12:50:37; 24; 49
2014-10-29 12:51:07; 24; 49
2014-10-29 12:51:38; 24; 49
2014-10-29 12:52:14; 24; 48
2014-10-29 12:52:44; 25; 47
2014-10-29 12:53:15; 25; 48
2014-10-29 12:53:45; 25; 48
2014-10-29 12:54:16; 25; 47
2014-10-29 12:54:46; 25; 47
2014-10-29 12:55:22; 25; 47
2014-10-29 12:55:53; 25; 47
2014-10-29 12:56:23; 25; 48
2014-10-29 12:56:54; 25; 47
2014-10-29 12:57:24; 25; 48
2014-10-29 12:57:55; 25; 47
2014-10-29 12:58:25; 25; 47
2014-10-29 12:58:56; 25; 48
2014-10-29 12:59:26; 25; 47
2014-10-29 12:59:57; 25; 48
2014-10-29 13:00:27; 25; 47
2014-10-29 13:00:58; 25; 47
2014-10-29 13:01:29; 25; 47
2014-10-29 13:01:59; 25; 47
2014-10-29 13:02:30; 25; 47
2014-10-29 13:03:00; 25; 47
2014-10-29 13:03:31; 25; 47
2014-10-29 13:04:01; 25; 48
2014-10-29 13:04:34; 25; 48
2014-10-29 13:05:05; 25; 47
2014-10-29 13:05:36; 25; 48
2014-10-29 13:06:06; 25; 47
2014-10-29 13:06:37; 25; 48
2014-10-29 13:07:10; 25; 47
2014-10-29 13:07:43; 25; 47
2014-10-29 13:08:13; 25; 47
2014-10-29 13:08:44; 25; 47
2014-10-29 13:09:14; 25; 47
2014-10-29 13:09:45; 25; 47
2014-10-29 13:10:18; 26; 48
2014-10-29 13:10:49; 25; 47
2014-10-29 13:11:19; 26; 47
2014-10-29 13:11:50; 26; 47
2014-10-29 13:12:20; 26; 47
2014-10-29 13:12:51; 26; 47
2014-10-29 13:13:21; 26; 47
2014-10-29 13:13:52; 26; 47
2014-10-29 13:14:23; 26; 47
2014-10-29 13:14:53; 26; 47
2014-10-29 13:15:24; 26; 47
2014-10-29 13:15:54; 26; 47
2014-10-29 13:16:25; 26; 47
2014-10-29 13:16:55; 26; 47
2014-10-29 13:17:26; 26; 46
2014-10-29 13:17:56; 26; 47
2014-10-29 13:18:27; 26; 47
2014-10-29 13:18:57; 26; 47
2014-10-29 13:19:28; 26; 46
2014-10-29 13:19:59; 26; 47
2014-10-29 13:20:29; 26; 47
2014-10-29 13:21:07; 26; 47
2014-10-29 13:21:40; 26; 47
2014-10-29 13:22:13; 26; 47
2014-10-29 13:22:44; 26; 47
2014-10-29 13:23:15; 26; 47
2014-10-29 13:23:45; 26; 47
2014-10-29 13:24:16; 26; 46
2014-10-29 13:24:46; 26; 46
2014-10-29 13:25:17; 26; 46
2014-10-29 13:25:47; 25; 46
2014-10-29 13:26:18; 26; 46
2014-10-29 13:26:48; 25; 46
2014-10-29 13:27:19; 26; 45
2014-10-29 13:27:50; 26; 46
2014-10-29 13:28:23; 26; 46
2014-10-29 13:28:56; 26; 47
2014-10-29 13:29:26; 26; 46
2014-10-29 13:29:57; 26; 46
2014-10-29 13:30:27; 26; 46
2014-10-29 13:31:00; 26; 46
2014-10-29 13:31:31; 26; 46
2014-10-29 13:32:01; 26; 46
2014-10-29 13:32:32; 26; 46
2014-10-29 13:33:05; 26; 46
2014-10-29 13:33:36; 26; 46
2014-10-29 13:34:06; 26; 46
2014-10-29 13:34:37; 26; 46
2014-10-29 13:35:07; 26; 46
2014-10-29 13:35:38; 26; 46
2014-10-29 13:36:08; 26; 46
2014-10-29 13:36:39; 26; 46
2014-10-29 13:37:10; 26; 46
2014-10-29 13:37:40; 26; 46
2014-10-29 13:38:11; 26; 46
2014-10-29 13:38:41; 26; 46
2014-10-29 13:39:12; 26; 46
2014-10-29 13:39:42; 26; 46
2014-10-29 13:40:13; 26; 46
2014-10-29 13:40:43; 26; 46
2014-10-29 13:41:14; 26; 46
2014-10-29 13:41:45; 26; 46
2014-10-29 13:42:15; 26; 46
2014-10-29 13:42:46; 26; 46
2014-10-29 13:43:16; 26; 46
2014-10-29 13:43:47; 26; 46
2014-10-29 13:44:17; 26; 46
2014-10-29 13:44:48; 26; 46
2014-10-29 13:45:18; 26; 46
2014-10-29 13:45:51; 26; 46
2014-10-29 13:46:22; 26; 46
2014-10-29 13:46:53; 26; 46
2014-10-29 13:47:23; 26; 46
2014-10-29 13:47:56; 27; 45
2014-10-29 13:48:27; 27; 45
2014-10-29 13:48:57; 27; 45
2014-10-29 13:49:33; 27; 45
2014-10-29 13:50:06; 27; 45
2014-10-29 13:50:37; 27; 45
2014-10-29 13:51:07; 27; 45
2014-10-29 13:51:38; 27; 45
2014-10-29 13:52:08; 27; 45
2014-10-29 13:52:39; 27; 45
2014-10-29 13:53:09; 27; 45
2014-10-29 13:53:40; 27; 45
2014-10-29 13:54:13; 27; 45
2014-10-29 13:54:44; 27; 45
2014-10-29 13:55:14; 27; 45
2014-10-29 13:55:45; 27; 45
2014-10-29 13:56:25; 27; 44
2014-10-29 13:56:56; 27; 44
2014-10-29 13:57:26; 27; 44
2014-10-29 13:57:57; 27; 44
2014-10-29 13:58:27; 27; 44
2014-10-29 13:58:58; 27; 44
2014-10-29 13:59:31; 27; 44
2014-10-29 14:00:02; 27; 44
2014-10-29 14:00:32; 27; 45
2014-10-29 14:01:03; 27; 45
2014-10-29 14:01:33; 27; 45
2014-10-29 14:02:04; 27; 44
2014-10-29 14:02:34; 27; 45
2014-10-29 14:03:10; 27; 45
2014-10-29 14:03:43; 27; 45
2014-10-29 14:04:14; 27; 45
2014-10-29 14:04:44; 27; 45
2014-10-29 14:05:15; 27; 45
2014-10-29 14:05:45; 27; 45
2014-10-29 14:06:18; 27; 45
2014-10-29 14:06:49; 27; 44
2014-10-29 14:07:20; 27; 45
2014-10-29 14:07:50; 27; 45
2014-10-29 14:08:23; 27; 45
2014-10-29 14:08:54; 27; 45
2014-10-29 14:09:24; 27; 45
2014-10-29 14:09:55; 27; 45
2014-10-29 14:10:25; 27; 45
2014-10-29 14:10:56; 27; 45
2014-10-29 14:11:26; 27; 45
2014-10-29 14:11:57; 28; 45
2014-10-29 14:12:28; 28; 45
2014-10-29 14:12:58; 28; 45
2014-10-29 14:13:29; 28; 45
2014-10-29 14:13:59; 28; 45
2014-10-29 14:14:32; 28; 45
2014-10-29 14:15:03; 28; 45
2014-10-29 14:15:36; 28; 45
2014-10-29 14:16:09; 28; 45
2014-10-29 14:16:40; 28; 45
2014-10-29 14:17:10; 28; 45
2014-10-29 14:17:41; 28; 45
2014-10-29 14:18:11; 28; 45
2014-10-29 14:18:42; 28; 45
2014-10-29 14:19:12; 28; 45
2014-10-29 14:19:48; 28; 45
2014-10-29 14:20:21; 28; 45
2014-10-29 14:20:52; 28; 45
2014-10-29 14:21:22; 28; 45
2014-10-29 14:21:53; 28; 45
2014-10-29 14:22:26; 28; 45
2014-10-29 14:22:56; 28; 44
2014-10-29 14:23:27; 28; 45
2014-10-29 14:23:57; 28; 45
2014-10-29 14:24:28; 28; 45
2014-10-29 14:25:04; 28; 44
2014-10-29 14:25:34; 28; 44
2014-10-29 14:26:05; 28; 45
2014-10-29 14:26:35; 28; 45
2014-10-29 14:27:06; 28; 45
2014-10-29 14:27:36; 28; 45
2014-10-29 14:28:07; 28; 45
2014-10-29 14:28:37; 28; 45
2014-10-29 14:29:08; 28; 45
2014-10-29 14:29:39; 28; 45
2014-10-29 14:30:09; 28; 44
2014-10-29 14:30:40; 28; 45
2014-10-29 14:31:10; 28; 45
2014-10-29 14:31:41; 27; 45
2014-10-29 14:32:11; 27; 44
2014-10-29 14:32:42; 27; 45
2014-10-29 14:33:12; 27; 44
2014-10-29 14:33:43; 27; 45
2014-10-29 14:34:14; 27; 45
2014-10-29 14:34:44; 27; 45
2014-10-29 14:35:15; 27; 45
2014-10-29 14:35:45; 27; 45
2014-10-29 14:36:16; 27; 45
2014-10-29 14:36:46; 27; 45
2014-10-29 14:37:19; 27; 45
2014-10-29 14:37:50; 27; 45
2014-10-29 14:38:21; 27; 45
2014-10-29 14:38:54; 27; 45
2014-10-29 14:39:24; 27; 44
2014-10-29 14:39:55; 27; 45
2014-10-29 14:40:25; 27; 45
2014-10-29 14:40:56; 27; 45
2014-10-29 14:41:29; 27; 45
2014-10-29 14:41:59; 27; 44
2014-10-29 14:42:33; 27; 44
2014-10-29 14:43:03; 27; 44
2014-10-29 14:43:36; 27; 44
2014-10-29 14:44:07; 27; 44
2014-10-29 14:44:40; 27; 44
2014-10-29 14:45:10; 27; 44
2014-10-29 14:45:41; 27; 44
2014-10-29 14:46:11; 27; 44
2014-10-29 14:46:42; 27; 44
2014-10-29 14:47:15; 27; 44
2014-10-29 14:47:46; 27; 44
2014-10-29 14:48:16; 27; 44
2014-10-29 14:48:47; 27; 44
2014-10-29 14:49:20; 27; 44
2014-10-29 14:49:50; 27; 44
2014-10-29 14:50:21; 27; 44
2014-10-29 14:50:51; 27; 44
2014-10-29 14:51:22; 27; 44
2014-10-29 14:51:53; 27; 44
2014-10-29 14:52:26; 27; 44
2014-10-29 14:52:56; 27; 44
2014-10-29 14:53:27; 27; 44
2014-10-29 14:53:57; 27; 44
2014-10-29 14:54:28; 27; 44
2014-10-29 14:54:58; 27; 44
2014-10-29 14:55:34; 27; 44
2014-10-29 14:56:05; 27; 44
2014-10-29 14:56:48; 27; 44
2014-10-29 14:57:18; 27; 44
2014-10-29 14:57:49; 27; 44
2014-10-29 14:58:19; 27; 44
2014-10-29 14:58:55; 27; 44
2014-10-29 14:59:28; 27; 44
2014-10-29 14:59:59; 27; 44
2014-10-29 15:00:32; 27; 44
2014-10-29 15:01:02; 27; 44
2014-10-29 15:01:35; 27; 44
2014-10-29 15:02:06; 27; 44
2014-10-29 15:02:37; 27; 44
2014-10-29 15:03:07; 27; 44
2014-10-29 15:03:38; 27; 44
2014-10-29 15:04:11; 27; 44
2014-10-29 15:04:41; 27; 44
2014-10-29 15:05:14; 27; 44
2014-10-29 15:05:45; 27; 44
2014-10-29 15:06:15; 26; 45
2014-10-29 15:06:46; 27; 44
2014-10-29 15:07:27; 26; 45
2014-10-29 15:07:57; 26; 45
2014-10-29 15:08:28; 26; 45
2014-10-29 15:08:58; 26; 46
2014-10-29 15:09:31; 26; 45
2014-10-29 15:10:02; 26; 45
2014-10-29 15:10:33; 26; 45
2014-10-29 15:11:06; 26; 45
2014-10-29 15:11:36; 26; 45
2014-10-29 15:12:07; 26; 45
2014-10-29 15:12:40; 25; 45
2014-10-29 15:13:10; 25; 45
2014-10-29 15:13:43; 25; 45
2014-10-29 15:14:14; 25; 45
2014-10-29 15:14:45; 25; 45
2014-10-29 15:15:15; 25; 45
2014-10-29 15:15:46; 25; 45
2014-10-29 15:16:16; 25; 46
2014-10-29 15:16:52; 25; 45
2014-10-29 15:17:22; 25; 45
2014-10-29 15:17:53; 25; 45
2014-10-29 15:18:23; 25; 46
2014-10-29 15:18:54; 25; 45
2014-10-29 15:19:25; 25; 45
2014-10-29 15:19:55; 25; 45
2014-10-29 15:20:26; 25; 45
2014-10-29 15:20:56; 25; 45
2014-10-29 15:21:32; 25; 45
2014-10-29 15:22:02; 25; 45
2014-10-29 15:22:33; 25; 45
2014-10-29 15:23:03; 25; 45
2014-10-29 15:23:34; 25; 46
2014-10-29 15:24:05; 25; 45
2014-10-29 15:24:35; 25; 45
2014-10-29 15:25:06; 25; 45
2014-10-29 15:25:36; 25; 45
2014-10-29 15:26:07; 25; 45
2014-10-29 15:26:37; 25; 45
2014-10-29 15:27:08; 25; 45
2014-10-29 15:27:38; 25; 45
2014-10-29 15:28:09; 25; 46
2014-10-29 15:28:42; 25; 45
2014-10-29 15:29:13; 25; 45
2014-10-29 15:29:43; 25; 45
2014-10-29 15:30:14; 25; 45
2014-10-29 15:30:44; 25; 45
2014-10-29 15:31:15; 26; 45
2014-10-29 15:31:45; 26; 45
2014-10-29 15:32:16; 26; 45
2014-10-29 15:32:46; 26; 45
2014-10-29 15:33:17; 26; 45
2014-10-29 15:33:48; 26; 45
2014-10-29 15:34:18; 26; 45
2014-10-29 15:34:49; 26; 45
2014-10-29 15:35:19; 26; 45
2014-10-29 15:35:50; 26; 45
2014-10-29 15:36:23; 26; 45
2014-10-29 15:36:53; 26; 45
2014-10-29 15:37:24; 26; 45
2014-10-29 15:37:55; 26; 45
2014-10-29 15:38:25; 26; 45
2014-10-29 15:38:56; 26; 45
2014-10-29 15:39:26; 26; 46
2014-10-29 15:39:59; 26; 45
2014-10-29 15:40:30; 26; 45
2014-10-29 15:41:00; 26; 45
2014-10-29 15:41:31; 26; 45
2014-10-29 15:42:04; 26; 45
2014-10-29 15:42:35; 26; 45
2014-10-29 15:43:05; 26; 45
2014-10-29 15:43:36; 26; 45
2014-10-29 15:44:06; 26; 45
2014-10-29 15:44:39; 26; 45
2014-10-29 15:45:10; 26; 45
2014-10-29 15:45:40; 26; 45
2014-10-29 15:46:11; 26; 45
2014-10-29 15:46:42; 26; 45
2014-10-29 15:47:12; 26; 45
2014-10-29 15:47:43; 26; 45
2014-10-29 15:48:13; 25; 45
2014-10-29 15:48:44; 25; 45
2014-10-29 15:49:14; 25; 45
2014-10-29 15:49:45; 25; 45
2014-10-29 15:50:20; 26; 45
2014-10-29 15:50:51; 25; 45
2014-10-29 15:51:22; 25; 45
2014-10-29 15:51:52; 25; 45
2014-10-29 15:52:25; 25; 45
2014-10-29 15:52:58; 25; 45
2014-10-29 15:53:29; 25; 45
2014-10-29 15:54:02; 25; 45
2014-10-29 15:54:32; 26; 45
2014-10-29 15:55:08; 26; 45
2014-10-29 15:55:39; 26; 45
2014-10-29 15:56:12; 25; 46
2014-10-29 15:56:42; 25; 45
2014-10-29 15:57:13; 25; 45
2014-10-29 15:57:43; 25; 45
2014-10-29 15:58:14; 25; 45
2014-10-29 15:58:44; 25; 45
2014-10-29 15:59:18; 26; 45
2014-10-29 15:59:48; 25; 45
2014-10-29 16:00:19; 25; 45
2014-10-29 16:00:49; 25; 45
2014-10-29 16:01:22; 25; 45
2014-10-29 16:01:53; 25; 45
2014-10-29 16:02:23; 25; 45
2014-10-29 16:02:54; 25; 45
2014-10-29 16:03:24; 25; 45
2014-10-29 16:03:55; 25; 45
2014-10-29 16:04:31; 25; 45
2014-10-29 16:05:04; 25; 45
2014-10-29 16:05:34; 25; 45
2014-10-29 16:06:05; 25; 45
2014-10-29 16:06:38; 25; 45
2014-10-29 16:07:13; 25; 45
2014-10-29 16:07:44; 25; 45
2014-10-29 16:08:15; 25; 45
2014-10-29 16:08:45; 25; 45
2014-10-29 16:09:16; 26; 45
2014-10-29 16:09:46; 25; 45
2014-10-29 16:10:19; 25; 45
2014-10-29 16:10:50; 25; 45
2014-10-29 16:11:20; 25; 45
2014-10-29 16:11:51; 25; 45
2014-10-29 16:12:22; 25; 45
2014-10-29 16:12:52; 25; 45
2014-10-29 16:13:25; 25; 45
2014-10-29 16:13:56; 25; 45
2014-10-29 16:14:26; 25; 45
2014-10-29 16:14:57; 25; 45
2014-10-29 16:15:27; 25; 45
2014-10-29 16:16:06; 25; 45
2014-10-29 16:16:36; 25; 45
2014-10-29 16:17:07; 25; 45
2014-10-29 16:17:37; 25; 45
2014-10-29 16:18:08; 25; 45
2014-10-29 16:18:38; 25; 45
2014-10-29 16:19:09; 25; 45
2014-10-29 16:19:39; 25; 45
2014-10-29 16:20:10; 25; 45
2014-10-29 16:20:41; 25; 45
2014-10-29 16:21:14; 25; 45
2014-10-29 16:21:44; 25; 45
2014-10-29 16:22:15; 25; 45
2014-10-29 16:22:45; 25; 45
2014-10-29 16:23:16; 25; 45
2014-10-29 16:23:46; 25; 45
2014-10-29 16:24:17; 25; 45
2014-10-29 16:24:50; 25; 45
2014-10-29 16:25:21; 25; 45
2014-10-29 16:25:51; 25; 45
2014-10-29 16:26:22; 25; 45
2014-10-29 16:26:52; 25; 45
2014-10-29 16:27:23; 25; 45
2014-10-29 16:27:53; 25; 45
2014-10-29 16:28:24; 24; 46
2014-10-29 16:28:54; 24; 46
2014-10-29 16:29:25; 24; 46
2014-10-29 16:30:01; 24; 46
2014-10-29 16:30:31; 24; 46
2014-10-29 16:31:02; 24; 46
2014-10-29 16:31:32; 24; 46
2014-10-29 16:32:05; 24; 46
2014-10-29 16:32:36; 24; 46
2014-10-29 16:33:06; 24; 46
2014-10-29 16:33:37; 24; 46
2014-10-29 16:34:08; 24; 46
2014-10-29 16:34:38; 24; 46
2014-10-29 16:35:11; 24; 46
2014-10-29 16:35:42; 23; 45
2014-10-29 16:36:12; 23; 46
2014-10-29 16:36:43; 23; 46
2014-10-29 16:37:13; 23; 46
2014-10-29 16:37:44; 23; 46
2014-10-29 16:38:17; 23; 46
2014-10-29 16:38:48; 23; 46
2014-10-29 16:39:18; 23; 46
2014-10-29 16:39:49; 23; 46
2014-10-29 16:40:19; 23; 46
2014-10-29 16:40:50; 23; 46
2014-10-29 16:41:20; 23; 46
2014-10-29 16:41:51; 23; 46
2014-10-29 16:42:21; 23; 46
2014-10-29 16:42:52; 23; 46
2014-10-29 16:43:25; 23; 46
2014-10-29 16:43:56; 23; 46
2014-10-29 16:44:26; 23; 46
2014-10-29 16:44:57; 23; 46
2014-10-29 16:45:27; 23; 46
2014-10-29 16:46:00; 23; 47
2014-10-29 16:46:31; 23; 46
2014-10-29 16:47:01; 23; 47
2014-10-29 16:47:32; 23; 46
2014-10-29 16:48:03; 23; 46
2014-10-29 16:48:33; 23; 47
2014-10-29 16:49:09; 23; 47
2014-10-29 16:49:39; 23; 46
2014-10-29 16:50:10; 23; 47
2014-10-29 16:50:40; 23; 47
2014-10-29 16:51:11; 23; 47
2014-10-29 16:51:41; 23; 47
2014-10-29 16:52:15; 23; 47
2014-10-29 16:52:48; 23; 47
2014-10-29 16:53:18; 23; 47
2014-10-29 16:53:49; 23; 47
2014-10-29 16:54:19; 23; 47
2014-10-29 16:54:50; 23; 47
2014-10-29 16:55:20; 22; 48
2014-10-29 16:55:51; 22; 48
2014-10-29 16:56:21; 22; 48
2014-10-29 16:56:52; 22; 48
2014-10-29 16:57:23; 22; 48
2014-10-29 16:57:53; 22; 48
2014-10-29 16:58:24; 23; 47
2014-10-29 16:58:54; 23; 47
2014-10-29 16:59:25; 23; 47
2014-10-29 16:59:58; 23; 47
2014-10-29 17:00:28; 23; 47
2014-10-29 17:00:59; 23; 47
2014-10-29 17:01:30; 22; 48
2014-10-29 17:02:00; 22; 48
2014-10-29 17:02:31; 22; 48
2014-10-29 17:03:09; 22; 48
2014-10-29 17:03:42; 22; 48
2014-10-29 17:04:12; 22; 48
2014-10-29 17:04:43; 22; 49
2014-10-29 17:05:14; 22; 48
2014-10-29 17:05:44; 22; 48
2014-10-29 17:06:15; 22; 48
2014-10-29 17:06:48; 22; 48
2014-10-29 17:07:18; 22; 48
2014-10-29 17:07:49; 22; 48
2014-10-29 17:08:19; 22; 48
2014-10-29 17:08:50; 22; 48
2014-10-29 17:09:20; 22; 48
2014-10-29 17:09:51; 22; 48
2014-10-29 17:10:22; 22; 48
2014-10-29 17:10:52; 22; 48
2014-10-29 17:11:23; 22; 48
2014-10-29 17:11:56; 22; 48
2014-10-29 17:12:26; 22; 48
2014-10-29 17:12:59; 22; 49
2014-10-29 17:13:30; 22; 48
2014-10-29 17:14:01; 22; 48
2014-10-29 17:14:31; 22; 48
2014-10-29 17:15:02; 22; 49
2014-10-29 17:15:32; 22; 49
2014-10-29 17:16:03; 22; 49
2014-10-29 17:16:33; 22; 49
2014-10-29 17:17:06; 22; 49
2014-10-29 17:17:39; 22; 49
2014-10-29 17:18:10; 22; 49
2014-10-29 17:18:41; 22; 48
2014-10-29 17:19:11; 22; 48
2014-10-29 17:19:44; 22; 49
2014-10-29 17:20:15; 22; 48
2014-10-29 17:20:45; 22; 48
2014-10-29 17:21:16; 22; 48
2014-10-29 17:21:46; 22; 49
2014-10-29 17:22:17; 22; 49
2014-10-29 17:22:50; 22; 49
2014-10-29 17:23:21; 22; 48
2014-10-29 17:23:51; 22; 48
2014-10-29 17:24:22; 22; 48
2014-10-29 17:24:52; 22; 48
2014-10-29 17:25:23; 22; 48
2014-10-29 17:25:53; 22; 49
2014-10-29 17:26:24; 22; 49
2014-10-29 17:26:55; 22; 49
2014-10-29 17:27:25; 22; 49
2014-10-29 17:27:56; 22; 48
2014-10-29 17:28:29; 22; 49
2014-10-29 17:29:02; 22; 48
2014-10-29 17:29:32; 22; 48
2014-10-29 17:30:03; 22; 49
2014-10-29 17:30:33; 22; 48
2014-10-29 17:31:07; 22; 49
2014-10-29 17:31:40; 22; 49
2014-10-29 17:32:10; 22; 48
2014-10-29 17:32:41; 22; 49
2014-10-29 17:33:11; 22; 49
2014-10-29 17:33:42; 22; 48
2014-10-29 17:34:12; 22; 48
2014-10-29 17:34:43; 22; 49
2014-10-29 17:35:16; 22; 49
2014-10-29 17:35:47; 22; 49
2014-10-29 17:36:17; 22; 49
2014-10-29 17:36:48; 22; 49
2014-10-29 17:37:18; 22; 49
2014-10-29 17:37:49; 22; 49
2014-10-29 17:38:22; 22; 49
2014-10-29 17:38:57; 22; 49
2014-10-29 17:39:31; 22; 49
2014-10-29 17:40:01; 22; 49
2014-10-29 17:40:32; 22; 48
2014-10-29 17:41:02; 22; 49
2014-10-29 17:41:33; 22; 49
2014-10-29 17:42:03; 22; 49
2014-10-29 17:42:36; 22; 49
2014-10-29 17:43:07; 22; 49
2014-10-29 17:43:38; 22; 49
2014-10-29 17:44:08; 22; 49
2014-10-29 17:44:39; 22; 49
2014-10-29 17:45:09; 22; 49
2014-10-29 17:45:42; 22; 49
2014-10-29 17:46:18; 22; 49
2014-10-29 17:46:48; 22; 49
2014-10-29 17:47:19; 22; 49
2014-10-29 17:47:49; 22; 49
2014-10-29 17:48:20; 22; 49
2014-10-29 17:48:51; 22; 49
2014-10-29 17:49:21; 22; 49
2014-10-29 17:49:52; 22; 49
2014-10-29 17:50:22; 22; 49
2014-10-29 17:50:53; 22; 49
2014-10-29 17:51:23; 22; 49
2014-10-29 17:51:54; 22; 49
2014-10-29 17:52:24; 22; 49
2014-10-29 17:52:55; 22; 49
2014-10-29 17:53:26; 22; 49
2014-10-29 17:53:59; 22; 48
2014-10-29 17:54:29; 22; 48
2014-10-29 17:55:05; 22; 49
2014-10-29 17:55:35; 22; 49
2014-10-29 17:56:06; 22; 49
2014-10-29 17:56:36; 22; 49
2014-10-29 17:57:07; 22; 49
2014-10-29 17:57:38; 22; 49
2014-10-29 17:58:08; 21; 49
2014-10-29 17:58:39; 22; 48
2014-10-29 17:59:09; 21; 49
2014-10-29 17:59:40; 21; 49
2014-10-29 18:00:10; 21; 49
2014-10-29 18:00:41; 21; 49
2014-10-29 18:01:14; 21; 49
2014-10-29 18:01:47; 21; 49
2014-10-29 18:02:20; 21; 49
2014-10-29 18:02:53; 21; 48
2014-10-29 18:03:26; 21; 49
2014-10-29 18:03:57; 21; 49
2014-10-29 18:04:27; 21; 49
2014-10-29 18:04:58; 21; 49
2014-10-29 18:05:28; 21; 49
2014-10-29 18:05:59; 21; 49
2014-10-29 18:06:30; 21; 49
2014-10-29 18:07:00; 21; 48
2014-10-29 18:07:31; 21; 49
2014-10-29 18:08:01; 21; 49
2014-10-29 18:08:32; 21; 49
2014-10-29 18:09:02; 21; 49
2014-10-29 18:09:33; 21; 49
2014-10-29 18:10:03; 21; 49
2014-10-29 18:10:37; 21; 49
2014-10-29 18:11:07; 21; 49
2014-10-29 18:11:38; 22; 49
2014-10-29 18:12:08; 22; 49
2014-10-29 18:12:39; 21; 49
2014-10-29 18:13:12; 21; 49
2014-10-29 18:13:42; 21; 49
2014-10-29 18:14:15; 21; 50
2014-10-29 18:14:46; 21; 49
2014-10-29 18:15:17; 21; 50
2014-10-29 18:15:47; 21; 49
2014-10-29 18:16:18; 21; 49
2014-10-29 18:16:48; 21; 49
2014-10-29 18:17:19; 21; 49
2014-10-29 18:17:49; 21; 49
2014-10-29 18:18:20; 21; 49
2014-10-29 18:18:50; 21; 49
2014-10-29 18:19:21; 21; 49
2014-10-29 18:19:52; 21; 49
2014-10-29 18:20:22; 21; 49
2014-10-29 18:20:55; 21; 49
2014-10-29 18:21:26; 21; 49
2014-10-29 18:21:56; 21; 49
2014-10-29 18:22:27; 21; 49
2014-10-29 18:22:57; 21; 49
2014-10-29 18:23:30; 21; 49
2014-10-29 18:24:04; 21; 49
2014-10-29 18:24:34; 21; 49
2014-10-29 18:25:05; 21; 49
2014-10-29 18:25:35; 21; 49
2014-10-29 18:26:06; 21; 49
2014-10-29 18:26:36; 21; 49
2014-10-29 18:27:07; 21; 49
2014-10-29 18:27:37; 21; 49
2014-10-29 18:28:08; 21; 49
2014-10-29 18:28:39; 21; 49
2014-10-29 18:29:09; 21; 49
2014-10-29 18:29:40; 21; 49
2014-10-29 18:30:10; 21; 49
2014-10-29 18:30:41; 21; 49
2014-10-29 18:31:11; 21; 49
2014-10-29 18:31:44; 21; 49
2014-10-29 18:32:15; 21; 49
2014-10-29 18:32:45; 21; 49
2014-10-29 18:33:16; 21; 49
2014-10-29 18:33:47; 21; 49
2014-10-29 18:34:17; 21; 49
2014-10-29 18:34:48; 21; 49
2014-10-29 18:35:18; 21; 49
2014-10-29 18:35:49; 21; 49
2014-10-29 18:36:19; 21; 49
2014-10-29 18:36:50; 21; 49
2014-10-29 18:37:20; 21; 49
2014-10-29 18:37:51; 21; 49
2014-10-29 18:38:22; 21; 49
2014-10-29 18:38:52; 21; 49
2014-10-29 18:39:23; 21; 49
2014-10-29 18:39:53; 21; 49
2014-10-29 18:40:24; 21; 49
2014-10-29 18:40:54; 21; 49
2014-10-29 18:41:27; 21; 49
2014-10-29 18:41:58; 21; 49
2014-10-29 18:42:28; 21; 49
2014-10-29 18:42:59; 21; 50
2014-10-29 18:43:30; 21; 49
2014-10-29 18:44:00; 21; 49
2014-10-29 18:44:31; 21; 49
2014-10-29 18:45:01; 21; 49
2014-10-29 18:45:34; 21; 50
2014-10-29 18:46:05; 21; 49
2014-10-29 18:46:35; 21; 50
2014-10-29 18:47:08; 21; 49
2014-10-29 18:47:39; 21; 49
2014-10-29 18:48:10; 21; 49
2014-10-29 18:48:43; 21; 49
2014-10-29 18:49:13; 21; 49
2014-10-29 18:49:44; 21; 50
2014-10-29 18:50:17; 21; 50
2014-10-29 18:50:47; 21; 49
2014-10-29 18:51:18; 21; 49
2014-10-29 18:51:49; 21; 49
2014-10-29 18:52:19; 21; 49
2014-10-29 18:52:50; 21; 49
2014-10-29 18:53:20; 21; 49
2014-10-29 18:53:51; 21; 50
2014-10-29 18:54:29; 21; 49
2014-10-29 18:54:59; 21; 49
2014-10-29 18:55:30; 21; 49
2014-10-29 18:56:01; 21; 50
2014-10-29 18:56:31; 21; 49
2014-10-29 18:57:02; 21; 49
2014-10-29 18:57:32; 21; 50
2014-10-29 18:58:03; 21; 49
2014-10-29 18:58:33; 21; 50
2014-10-29 18:59:04; 21; 50
2014-10-29 18:59:34; 21; 50
2014-10-29 19:00:05; 21; 49
2014-10-29 19:00:36; 21; 49
2014-10-29 19:01:06; 21; 49
2014-10-29 19:01:37; 21; 49
2014-10-29 19:02:07; 21; 50
2014-10-29 19:02:38; 21; 49
2014-10-29 19:03:08; 20; 50
2014-10-29 19:03:39; 21; 49
2014-10-29 19:04:09; 21; 49
2014-10-29 19:04:40; 21; 49
2014-10-29 19:05:11; 21; 50
2014-10-29 19:05:41; 21; 50
2014-10-29 19:06:17; 21; 49
2014-10-29 19:06:47; 20; 50
